,end_time,RBG4,end_time_d
1,2018-03-19 14:20:00,1.6776363636363636,2018-03-19 14:20:00
2,2018-03-19 14:21:00,1.7545000000000002,2018-03-19 14:21:00
3,2018-03-19 21:24:00,1.7008571428571428,2018-03-19 21:24:00
4,2018-03-19 21:25:00,1.6527272727272726,2018-03-19 21:25:00
5,2018-03-19 21:26:00,1.7627,2018-03-19 21:26:00
6,2018-03-20 05:12:00,1.6673600000000002,2018-03-20 05:12:00
7,2018-03-20 05:13:00,1.70704,2018-03-20 05:13:00
8,2018-03-20 13:13:00,1.665875,2018-03-20 13:13:00
9,2018-03-20 13:14:00,1.6735416666666665,2018-03-20 13:14:00
10,2018-03-20 13:15:00,1.7207777777777775,2018-03-20 13:15:00
11,2018-03-20 21:12:00,1.6452916666666668,2018-03-20 21:12:00
12,2018-03-20 21:13:00,1.7055600000000002,2018-03-20 21:13:00
13,2018-03-21 05:12:00,1.6655,2018-03-21 05:12:00
14,2018-03-21 05:13:00,1.7154583333333333,2018-03-21 05:13:00
15,2018-03-21 13:12:00,1.6641599999999996,2018-03-21 13:12:00
16,2018-03-21 13:13:00,1.7079600000000006,2018-03-21 13:13:00
17,2018-03-21 13:43:00,1.652125,2018-03-21 13:43:00
18,2018-03-21 13:44:00,1.7229583333333334,2018-03-21 13:44:00
19,2018-03-21 14:01:00,1.6555,2018-03-21 14:01:00
20,2018-03-21 14:02:00,1.6992608695652176,2018-03-21 14:02:00
21,2018-03-21 14:03:00,1.727125,2018-03-21 14:03:00
22,2018-03-21 21:46:00,1.722,2018-03-21 21:46:00
23,2018-03-21 21:47:00,1.658875,2018-03-21 21:47:00
24,2018-03-21 21:48:00,1.72124,2018-03-21 21:48:00
25,2018-03-22 05:12:00,1.6486400000000003,2018-03-22 05:12:00
26,2018-03-22 05:13:00,1.71856,2018-03-22 05:13:00
27,2018-03-22 13:12:00,1.6662083333333333,2018-03-22 13:12:00
28,2018-03-22 13:13:00,1.7212916666666669,2018-03-22 13:13:00
29,2018-03-22 21:12:00,1.6494166666666663,2018-03-22 21:12:00
30,2018-03-22 21:13:00,1.7133600000000002,2018-03-22 21:13:00
31,2018-03-22 21:42:00,1.642,2018-03-22 21:42:00
32,2018-03-22 21:43:00,1.7063750000000002,2018-03-22 21:43:00
33,2018-03-23 05:12:00,1.6554090909090908,2018-03-23 05:12:00
34,2018-03-23 05:13:00,1.7167200000000002,2018-03-23 05:13:00
35,2018-03-23 13:12:00,1.6564,2018-03-23 13:12:00
36,2018-03-23 13:13:00,1.7103199999999998,2018-03-23 13:13:00
37,2018-03-23 21:12:00,1.6538400000000004,2018-03-23 21:12:00
38,2018-03-23 21:13:00,1.72032,2018-03-23 21:13:00
39,2018-03-24 05:21:00,1.6338749999999995,2018-03-24 05:21:00
40,2018-03-24 05:22:00,1.7378399999999998,2018-03-24 05:22:00
41,2018-03-24 13:12:00,1.6554782608695655,2018-03-24 13:12:00
42,2018-03-24 13:13:00,1.7091600000000002,2018-03-24 13:13:00
43,2018-03-24 13:50:00,1.6582608695652177,2018-03-24 13:50:00
44,2018-03-24 13:51:00,1.615,2018-03-24 13:51:00
48,2018-03-24 14:00:00,1.7191599999999998,2018-03-24 14:00:00
49,2018-03-24 21:12:00,1.661086956521739,2018-03-24 21:12:00
50,2018-03-24 21:13:00,1.7168260869565215,2018-03-24 21:13:00
51,2018-03-25 06:12:00,1.6752,2018-03-25 06:12:00
52,2018-03-25 06:13:00,1.7199999999999998,2018-03-25 06:13:00
53,2018-03-25 14:12:00,1.6688,2018-03-25 14:12:00
54,2018-03-25 14:13:00,1.7020400000000004,2018-03-25 14:13:00
55,2018-03-25 22:12:00,1.6504800000000004,2018-03-25 22:12:00
56,2018-03-25 22:13:00,1.7236399999999994,2018-03-25 22:13:00
57,2018-03-26 06:12:00,1.6542800000000002,2018-03-26 06:12:00
58,2018-03-26 06:13:00,1.7056,2018-03-26 06:13:00
59,2018-03-26 14:12:00,1.6539565217391303,2018-03-26 14:12:00
60,2018-03-26 14:13:00,1.7216250000000002,2018-03-26 14:13:00
61,2018-03-26 22:12:00,1.63424,2018-03-26 22:12:00
62,2018-03-26 22:13:00,1.7357826086956525,2018-03-26 22:13:00
63,2018-03-27 14:13:00,1.6803571428571429,2018-03-27 14:13:00
64,2018-03-27 14:14:00,1.6875833333333332,2018-03-27 14:14:00
65,2018-03-27 14:15:00,1.7405000000000002,2018-03-27 14:15:00
66,2018-03-27 22:12:00,1.6592222222222224,2018-03-27 22:12:00
67,2018-03-27 22:13:00,1.6891500000000002,2018-03-27 22:13:00
68,2018-03-27 22:14:00,1.7323333333333335,2018-03-27 22:14:00
69,2018-03-28 06:12:00,1.6715,2018-03-28 06:12:00
70,2018-03-28 06:13:00,1.619272727272727,2018-03-28 06:13:00
71,2018-03-28 06:14:00,1.7302631578947367,2018-03-28 06:14:00
72,2018-03-28 07:13:00,1.6381599999999998,2018-03-28 07:13:00
73,2018-03-28 07:14:00,1.73872,2018-03-28 07:14:00
74,2018-03-28 14:13:00,1.6430952380952382,2018-03-28 14:13:00
75,2018-03-28 14:14:00,1.7009130434782609,2018-03-28 14:14:00
76,2018-03-28 14:15:00,1.7525,2018-03-28 14:15:00
77,2018-03-28 14:34:00,1.6480000000000001,2018-03-28 14:34:00
78,2018-03-28 14:35:00,1.7165833333333331,2018-03-28 14:35:00
79,2018-03-28 22:12:00,1.6510434782608694,2018-03-28 22:12:00
80,2018-03-28 22:13:00,1.7324400000000002,2018-03-28 22:13:00
81,2018-03-29 06:13:00,1.6509999999999998,2018-03-29 06:13:00
82,2018-03-29 06:14:00,1.71528,2018-03-29 06:14:00
