,0,1,2,3,4,5,6,7,8,9,label
0,0.048641259972893126,0.04843727286344533,0.048653478986001475,0.048285985967508736,0.04938084394287671,0.049208152969099805,0.049537998382713125,0.050397955259120344,0.05105929749465992,0.051055094945528054,True
1,0.04843727286344533,0.048653478986001475,0.048285985967508736,0.04938084394287671,0.049208152969099805,0.049537998382713125,0.050397955259120344,0.05105929749465992,0.051055094945528054,0.05057588216751101,True
2,0.048653478986001475,0.048285985967508736,0.04938084394287671,0.049208152969099805,0.049537998382713125,0.050397955259120344,0.05105929749465992,0.051055094945528054,0.05057588216751101,0.05043156103361651,True
3,0.048285985967508736,0.04938084394287671,0.049208152969099805,0.049537998382713125,0.050397955259120344,0.05105929749465992,0.051055094945528054,0.05057588216751101,0.05043156103361651,0.050782242777284076,True
4,0.04938084394287671,0.049208152969099805,0.049537998382713125,0.050397955259120344,0.05105929749465992,0.051055094945528054,0.05057588216751101,0.05043156103361651,0.050782242777284076,0.05205047218958291,True
5,0.049208152969099805,0.049537998382713125,0.050397955259120344,0.05105929749465992,0.051055094945528054,0.05057588216751101,0.05043156103361651,0.050782242777284076,0.05205047218958291,0.052762272471007426,True
6,0.049537998382713125,0.050397955259120344,0.05105929749465992,0.051055094945528054,0.05057588216751101,0.05043156103361651,0.050782242777284076,0.05205047218958291,0.052762272471007426,0.052809495653391124,True
7,0.050397955259120344,0.05105929749465992,0.051055094945528054,0.05057588216751101,0.05043156103361651,0.050782242777284076,0.05205047218958291,0.052762272471007426,0.052809495653391124,0.052320186827179406,True
8,0.05105929749465992,0.051055094945528054,0.05057588216751101,0.05043156103361651,0.050782242777284076,0.05205047218958291,0.052762272471007426,0.052809495653391124,0.052320186827179406,0.052006035476563385,True
9,0.051055094945528054,0.05057588216751101,0.05043156103361651,0.050782242777284076,0.05205047218958291,0.052762272471007426,0.052809495653391124,0.052320186827179406,0.052006035476563385,0.051987539406077525,True
10,0.05057588216751101,0.05043156103361651,0.050782242777284076,0.05205047218958291,0.052762272471007426,0.052809495653391124,0.052320186827179406,0.052006035476563385,0.051987539406077525,0.05256661200092054,True
11,0.05043156103361651,0.050782242777284076,0.05205047218958291,0.052762272471007426,0.052809495653391124,0.052320186827179406,0.052006035476563385,0.051987539406077525,0.05256661200092054,0.05167433711105315,True
12,0.050782242777284076,0.05205047218958291,0.052762272471007426,0.052809495653391124,0.052320186827179406,0.052006035476563385,0.051987539406077525,0.05256661200092054,0.05167433711105315,0.05168806229533537,True
13,0.05205047218958291,0.052762272471007426,0.052809495653391124,0.052320186827179406,0.052006035476563385,0.051987539406077525,0.05256661200092054,0.05167433711105315,0.05168806229533537,0.05270996959559049,True
14,0.052762272471007426,0.052809495653391124,0.052320186827179406,0.052006035476563385,0.051987539406077525,0.05256661200092054,0.05167433711105315,0.05168806229533537,0.05270996959559049,0.05311391392994767,True
15,0.052809495653391124,0.052320186827179406,0.052006035476563385,0.051987539406077525,0.05256661200092054,0.05167433711105315,0.05168806229533537,0.05270996959559049,0.05311391392994767,0.05317543795744453,True
16,0.052320186827179406,0.052006035476563385,0.051987539406077525,0.05256661200092054,0.05167433711105315,0.05168806229533537,0.05270996959559049,0.05311391392994767,0.05317543795744453,0.05314359177106516,True
17,0.052006035476563385,0.051987539406077525,0.05256661200092054,0.05167433711105315,0.05168806229533537,0.05270996959559049,0.05311391392994767,0.05317543795744453,0.05314359177106516,0.05282766378350819,True
18,0.051987539406077525,0.05256661200092054,0.05167433711105315,0.05168806229533537,0.05270996959559049,0.05311391392994767,0.05317543795744453,0.05314359177106516,0.05282766378350819,0.05271486589061986,True
19,0.05256661200092054,0.05167433711105315,0.05168806229533537,0.05270996959559049,0.05311391392994767,0.05317543795744453,0.05314359177106516,0.05282766378350819,0.05271486589061986,0.0534194130322129,True
20,0.05167433711105315,0.05168806229533537,0.05270996959559049,0.05311391392994767,0.05317543795744453,0.05314359177106516,0.05282766378350819,0.05271486589061986,0.0534194130322129,0.053332986415871995,True
21,0.05168806229533537,0.05270996959559049,0.05311391392994767,0.05317543795744453,0.05314359177106516,0.05282766378350819,0.05271486589061986,0.0534194130322129,0.053332986415871995,0.053742398478923016,True
22,0.05270996959559049,0.05311391392994767,0.05317543795744453,0.05314359177106516,0.05282766378350819,0.05271486589061986,0.0534194130322129,0.053332986415871995,0.053742398478923016,0.054477405171798464,True
23,0.05311391392994767,0.05317543795744453,0.05314359177106516,0.05282766378350819,0.05271486589061986,0.0534194130322129,0.053332986415871995,0.053742398478923016,0.054477405171798464,0.054505499315858345,True
24,0.05317543795744453,0.05314359177106516,0.05282766378350819,0.05271486589061986,0.0534194130322129,0.053332986415871995,0.053742398478923016,0.054477405171798464,0.054505499315858345,0.05320560759786564,True
25,0.05314359177106516,0.05282766378350819,0.05271486589061986,0.0534194130322129,0.053332986415871995,0.053742398478923016,0.054477405171798464,0.054505499315858345,0.05320560759786564,0.05440776963051676,True
26,0.05282766378350819,0.05271486589061986,0.0534194130322129,0.053332986415871995,0.053742398478923016,0.054477405171798464,0.054505499315858345,0.05320560759786564,0.05440776963051676,0.053987545689780425,True
