end_time_d,realvalue,Moving_variance,is_anomaly
2018-03-27 14:11:00,0.9225,0.14049576914618123,True
2018-03-27 22:09:00,0.8494999999999999,0.14067988709931883,True
2018-03-27 22:10:00,0.6939729729729728,0.13886790613819747,True
2018-03-27 22:11:00,0.9394,0.13977173788825886,True
2018-03-28 06:09:00,0.8694,0.13913740517511633,True
2018-03-28 06:10:00,0.6785135135135135,0.13628964320898976,True
2018-03-28 06:11:00,0.9105,0.13549450016185918,True
2018-03-28 14:11:00,0.7895517241379312,0.13291630280024647,True
2018-03-28 14:12:00,0.6909375000000001,0.1293972584113397,True
2018-03-28 22:11:00,0.8222857142857142,0.12656369652363264,True
2018-03-28 22:12:00,0.6874,0.12244755556976467,True
2018-03-29 06:09:00,0.7470476190476191,0.11851684821297172,True
2018-03-29 06:10:00,0.6800000000000002,0.11396261424063286,True
2018-03-29 06:11:00,0.904,0.11071818717648783,True
2018-03-29 14:09:00,0.8590000000000001,0.10658177073138876,True
2018-03-29 14:10:00,0.664,0.10109766116390867,True
2018-03-29 14:11:00,0.8416666666666667,0.09603473585563072,True
2018-03-29 22:09:00,0.7903333333333336,0.0902274176767653,True
2018-03-29 22:10:00,0.6998235294117647,0.08380144145374352,True
2018-03-30 06:09:00,0.8214285714285714,0.07754751391485665,True
2018-03-30 06:10:00,0.7207058823529409,0.07067322919679839,True
2018-03-30 14:09:00,0.7913333333333334,0.06372103973095736,True
2018-03-30 14:10:00,0.7350689655172414,0.05619710655345813,True
2018-03-30 22:09:00,0.7842121212121214,0.04841358312565202,False
2018-03-30 22:10:00,0.7409285714285714,0.04030963053082794,False
2018-03-31 06:09:00,0.7883030303030304,0.03200722311758004,False
2018-03-31 06:10:00,0.7334642857142857,0.02343287540479762,False
2018-03-31 14:09:00,0.7958749999999997,0.014544178942534998,False
2018-03-31 14:10:00,0.7304137931034481,0.005188223368526417,False
2018-03-31 22:09:00,0.7821562499999999,0.0045843045852976844,False
2018-03-31 22:10:00,0.7240000000000001,0.004581203575250506,False
2018-04-01 06:09:00,0.7837096774193549,0.004520844653090003,False
2018-04-01 06:10:00,0.7270689655172414,0.004557800948696529,False
2018-04-01 14:09:00,0.7780967741935485,0.004535924576292801,False
2018-04-01 14:10:00,0.7196206896551725,0.004549591092491642,False
2018-04-01 22:09:00,0.7866774193548387,0.004509382926241061,False
2018-04-01 22:10:00,0.7218064516129031,0.004499567825758966,False
