,end_time,RBG7,end_time_d
2649,2018-03-19 16:43:00,1.5279200000000002,2018-03-19 16:43:00
2650,2018-03-19 16:44:00,2.231416666666666,2018-03-19 16:44:00
2651,2018-03-19 16:45:00,2.184,2018-03-19 16:45:00
2652,2018-03-19 21:04:00,2.102615384615385,2018-03-19 21:04:00
2653,2018-03-19 21:05:00,2.175818181818182,2018-03-19 21:05:00
2654,2018-03-19 21:06:00,2.210785714285715,2018-03-19 21:06:00
2655,2018-03-20 05:03:00,2.1138947368421053,2018-03-20 05:03:00
2656,2018-03-20 05:04:00,2.255782608695652,2018-03-20 05:04:00
2657,2018-03-20 05:05:00,2.225857142857143,2018-03-20 05:05:00
2658,2018-03-20 10:43:00,0.9406666666666668,2018-03-20 10:43:00
2659,2018-03-20 10:44:00,1.9085,2018-03-20 10:44:00
2660,2018-03-20 10:45:00,2.1883529411764706,2018-03-20 10:45:00
2661,2018-03-20 13:05:00,2.103875,2018-03-20 13:05:00
2662,2018-03-20 13:06:00,2.22512,2018-03-20 13:06:00
2663,2018-03-20 16:55:00,2.0978,2018-03-20 16:55:00
2664,2018-03-20 16:56:00,2.26336,2018-03-20 16:56:00
2665,2018-03-20 21:04:00,2.08564,2018-03-20 21:04:00
2666,2018-03-20 21:05:00,2.2615000000000003,2018-03-20 21:05:00
2667,2018-03-20 21:15:00,2.1461,2018-03-20 21:15:00
2668,2018-03-20 21:16:00,2.1188260869565214,2018-03-20 21:16:00
2669,2018-03-20 21:17:00,2.2532352941176472,2018-03-20 21:17:00
2670,2018-03-21 05:15:00,2.0949285714285715,2018-03-21 05:15:00
2671,2018-03-21 05:16:00,2.2217826086956523,2018-03-21 05:16:00
2672,2018-03-21 05:17:00,2.1994545454545458,2018-03-21 05:17:00
2673,2018-03-21 09:08:00,2.106958333333333,2018-03-21 09:08:00
2674,2018-03-21 09:09:00,2.2636363636363632,2018-03-21 09:09:00
2675,2018-03-21 09:10:00,2.231666666666667,2018-03-21 09:10:00
2676,2018-03-21 13:04:00,2.09715,2018-03-21 13:04:00
2677,2018-03-21 13:05:00,2.2358333333333333,2018-03-21 13:05:00
2678,2018-03-21 13:06:00,2.131,2018-03-21 13:06:00
2679,2018-03-21 21:03:00,2.0444210526315785,2018-03-21 21:03:00
2680,2018-03-21 21:04:00,2.214125,2018-03-21 21:04:00
